"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"7893405"	"0.7890769"	"3.38e-01"	"-0.967176"	"-5.669709"	"-0.2137236"	""	""
"8076481"	"0.7890769"	"3.38e-01"	"0.967126"	"-5.669755"	"0.0805232"	"CYB5R3"	"cytochrome b5 reductase 3"
"8027837"	"0.7890769"	"3.38e-01"	"0.967117"	"-5.669764"	"0.1636932"	"CD22"	"CD22 molecule"
"8028016"	"0.789149"	"3.39e-01"	"0.967006"	"-5.669866"	"0.0624104"	"PROSER3"	"proline and serine rich 3"
"7932552"	"0.7891912"	"3.39e-01"	"0.966922"	"-5.669943"	"0.0656427"	""	""
"7967870"	"0.789285"	"3.39e-01"	"-0.966767"	"-5.670086"	"-0.1426539"	"TERF1"	"telomeric repeat binding factor 1"
"7928306"	"0.789285"	"3.39e-01"	"-0.966658"	"-5.670187"	"-0.1595096"	""	""
"8036232"	"0.789285"	"3.39e-01"	"0.966632"	"-5.67021"	"0.0887509"	"SYNE4"	"spectrin repeat containing nuclear envelope family member 4"
"8154692"	"0.789285"	"3.39e-01"	"-0.966613"	"-5.670228"	"-0.120866"	"TEK"	"TEK receptor tyrosine kinase"
"7982985"	"0.789285"	"3.39e-01"	"0.966523"	"-5.670311"	"0.0617316"	"MAPKBP1"	"mitogen-activated protein kinase binding protein 1"
"7983630"	"0.789285"	"3.39e-01"	"0.966476"	"-5.670354"	"0.0893866"	"FGF7"	"fibroblast growth factor 7"
"8014298"	"0.789285"	"3.39e-01"	"0.966467"	"-5.670362"	"0.059934"	"HEATR9"	"HEAT repeat containing 9"
"8004464"	"0.789285"	"3.39e-01"	"0.966457"	"-5.670372"	"0.0697108"	"TNFSF12-TNFSF13///TNFSF12///TNFSF13"	"TNFSF12-TNFSF13 readthrough///tumor necrosis factor superfamily member 12///tumor necrosis factor superfamily member 13"
"7965587"	"0.7892898"	"3.39e-01"	"-0.966405"	"-5.67042"	"-0.2454556"	""	""
"8037816"	"0.7893031"	"3.39e-01"	"0.966323"	"-5.670495"	"0.0512768"	"STRN4"	"striatin 4"
"8075992"	"0.7893031"	"3.39e-01"	"0.966286"	"-5.670529"	"0.0687495"	"SOX10"	"SRY-box 10"
"7893120"	"0.7893031"	"3.39e-01"	"-0.96625"	"-5.670562"	"-0.1732181"	""	""
"7945349"	"0.7894508"	"3.39e-01"	"-0.966045"	"-5.670751"	"-0.0809955"	"BET1L"	"Bet1 golgi vesicular membrane trafficking protein like"
"8018860"	"0.7894508"	"3.39e-01"	"-0.966026"	"-5.670769"	"-0.0652084"	"BIRC5///BIRC5"	"baculoviral IAP repeat containing 5///baculoviral IAP repeat containing 5"
"8105989"	"0.7894525"	"3.39e-01"	"0.96585"	"-5.670931"	"0.1829598"	""	""
"8166525"	"0.7894525"	"3.39e-01"	"0.965809"	"-5.670968"	"0.0882446"	"POLA1"	"DNA polymerase alpha 1, catalytic subunit"
"8103538"	"0.7894525"	"3.39e-01"	"0.965801"	"-5.670975"	"0.0847678"	""	""
"8131067"	"0.7894525"	"3.39e-01"	"0.965798"	"-5.670979"	"0.1082808"	"GPR146"	"G protein-coupled receptor 146"
"7939934"	"0.7894525"	"3.39e-01"	"-0.965692"	"-5.671076"	"-0.0632611"	""	""
"8079198"	"0.7894525"	"3.39e-01"	"-0.965675"	"-5.671091"	"-0.0883019"	"ZNF660"	"zinc finger protein 660"
"8078984"	"0.7894525"	"3.39e-01"	"-0.965556"	"-5.671201"	"-0.0549967"	"RPL14"	"ribosomal protein L14"
"7954419"	"0.7894525"	"3.39e-01"	"-0.965544"	"-5.671212"	"-0.0779759"	"ETNK1"	"ethanolamine kinase 1"
"7894699"	"0.7894525"	"3.39e-01"	"-0.965418"	"-5.671328"	"-0.0671834"	""	""
"7895148"	"0.7894525"	"3.39e-01"	"-0.965406"	"-5.671339"	"-0.223233"	""	""
"7893267"	"0.7894525"	"3.39e-01"	"0.965394"	"-5.67135"	"0.266835"	""	""
"8180352"	"0.7894525"	"3.39e-01"	"0.965379"	"-5.671364"	"0.079653"	"MRGPRX3"	"MAS related GPR family member X3"
"8119169"	"0.7894525"	"3.39e-01"	"0.965302"	"-5.671435"	"0.0778635"	"TBC1D22B"	"TBC1 domain family member 22B"
"8180301"	"0.7894525"	"3.39e-01"	"-0.965299"	"-5.671437"	"-0.0670755"	"UPF3A"	"UPF3 regulator of nonsense transcripts homolog A (yeast)"
"8157362"	"0.7894525"	"3.39e-01"	"0.965264"	"-5.67147"	"0.0651706"	"ZNF618"	"zinc finger protein 618"
"8005475"	"0.7894525"	"3.39e-01"	"-0.965258"	"-5.671475"	"-0.0877819"	"TRIM16L///TRIM16"	"tripartite motif containing 16-like///tripartite motif containing 16"
"8014081"	"0.7895309"	"3.39e-01"	"-0.965142"	"-5.671582"	"-0.0639204"	"UTP6"	"UTP6, small subunit processome component"
"8144361"	"0.7895703"	"3.39e-01"	"-0.96506"	"-5.671657"	"-0.0650656"	"MCPH1"	"microcephalin 1"
"8060758"	"0.7895924"	"3.40e-01"	"-0.964993"	"-5.671719"	"-0.0705239"	"PRNP"	"prion protein"
"7937946"	"0.7896003"	"3.40e-01"	"0.964939"	"-5.671769"	"0.0687488"	"OR52I2"	"olfactory receptor family 52 subfamily I member 2"
"8022320"	"0.7896617"	"3.40e-01"	"0.964838"	"-5.671862"	"0.1194051"	"PDXDC2P"	"pyridoxal dependent decarboxylase domain containing 2, pseudogene"
"8043682"	"0.7896656"	"3.40e-01"	"0.964786"	"-5.671909"	"0.1455001"	"GPAT2P2"	"glycerol-3-phosphate acyltransferase 2 pseudogene 2"
"8171823"	"0.7897587"	"3.40e-01"	"0.96455"	"-5.672126"	"0.0872637"	"APOO"	"apolipoprotein O"
"7936949"	"0.7897587"	"3.40e-01"	"0.964516"	"-5.672157"	"0.0514557"	"BCCIP///DHX32"	"BRCA2 and CDKN1A interacting protein///DEAH-box helicase 32 (putative)"
"7982080"	"0.7897587"	"3.40e-01"	"0.964453"	"-5.672216"	"0.0497561"	"SNORD115-37"	"small nucleolar RNA, C/D box 115-37"
"7946807"	"0.7897587"	"3.40e-01"	"-0.964441"	"-5.672226"	"-0.0569356"	"RPL36A"	"ribosomal protein L36a"
"7976830"	"0.7897587"	"3.40e-01"	"-0.964423"	"-5.672243"	"-0.0884458"	"MIR299"	"microRNA 299"
"7985963"	"0.7897587"	"3.40e-01"	"-0.964418"	"-5.672247"	"-0.0928678"	"TTLL13P"	"tubulin tyrosine ligase like 13, pseudogene"
"8120943"	"0.7898554"	"3.40e-01"	"-0.964142"	"-5.672502"	"-0.0749269"	"CYB5R4"	"cytochrome b5 reductase 4"
"7999588"	"0.7898554"	"3.40e-01"	"-0.964137"	"-5.672506"	"-0.11675"	"PLA2G10"	"phospholipase A2 group X"
"7982152"	"0.7898554"	"3.40e-01"	"-0.964071"	"-5.672566"	"-0.1093895"	""	""
"7986661"	"0.7898554"	"3.40e-01"	"-0.964071"	"-5.672566"	"-0.1093895"	""	""
"7986943"	"0.7898554"	"3.40e-01"	"-0.964071"	"-5.672566"	"-0.1093895"	""	""
"7894877"	"0.7898554"	"3.40e-01"	"-0.964048"	"-5.672588"	"-0.1532217"	""	""
"8158513"	"0.789917"	"3.40e-01"	"0.963863"	"-5.672757"	"0.0724669"	"DOLPP1"	"dolichyldiphosphatase 1"
"7963817"	"0.789917"	"3.40e-01"	"-0.963804"	"-5.672812"	"-0.1214008"	"GTSF1"	"gametocyte specific factor 1"
"7970569"	"0.789917"	"3.40e-01"	"-0.963797"	"-5.672819"	"-0.0946641"	"SACS"	"sacsin molecular chaperone"
"8089759"	"0.789917"	"3.40e-01"	"0.963796"	"-5.672819"	"0.1020158"	"TMEM39A"	"transmembrane protein 39A"
"7893125"	"0.789917"	"3.40e-01"	"-0.963755"	"-5.672857"	"-0.1259303"	""	""
"8032057"	"0.7899724"	"3.40e-01"	"0.963659"	"-5.672945"	"0.0648302"	"POLRMT"	"RNA polymerase mitochondrial"
"7994804"	"0.7900788"	"3.40e-01"	"-0.963508"	"-5.673084"	"-0.0773479"	"MYLPF"	"myosin light chain, phosphorylatable, fast skeletal muscle"
"7909839"	"0.7900788"	"3.40e-01"	"-0.963471"	"-5.673118"	"-0.1013807"	""	""
"7941074"	"0.7901457"	"3.40e-01"	"0.963281"	"-5.673292"	"0.0800984"	"SLC22A12"	"solute carrier family 22 member 12"
"8081128"	"0.7901457"	"3.40e-01"	"-0.963253"	"-5.673318"	"-0.0825879"	"DHFR2///NSUN3"	"dihydrofolate reductase 2///NOP2/Sun RNA methyltransferase family member 3"
"7971663"	"0.7901457"	"3.40e-01"	"0.963142"	"-5.67342"	"0.0759801"	"DLEU7"	"deleted in lymphocytic leukemia, 7"
"8178338"	"0.7901457"	"3.40e-01"	"0.963135"	"-5.673426"	"0.0779376"	"TRIM10"	"tripartite motif containing 10"
"8000772"	"0.7901457"	"3.40e-01"	"0.963104"	"-5.673454"	"0.1083514"	"FAM57B"	"family with sequence similarity 57 member B"
"8064857"	"0.7901457"	"3.40e-01"	"-0.963079"	"-5.673477"	"-0.1238654"	""	""
"8126379"	"0.7901457"	"3.40e-01"	"0.963054"	"-5.673501"	"0.0637621"	"C6orf132"	"chromosome 6 open reading frame 132"
"8138735"	"0.7901457"	"3.41e-01"	"0.963031"	"-5.673522"	"0.0849208"	"HOXA5"	"homeobox A5"
"7931683"	"0.7901939"	"3.41e-01"	"0.962938"	"-5.673608"	"0.049827"	"DIP2C"	"disco interacting protein 2 homolog C"
"7970507"	"0.7901939"	"3.41e-01"	"-0.962883"	"-5.673658"	"-0.2102929"	""	""
"8097034"	"0.7901939"	"3.41e-01"	"0.962845"	"-5.673692"	"0.0477167"	""	""
"7896199"	"0.7903006"	"3.41e-01"	"0.962633"	"-5.673887"	"0.1584786"	""	""
"7955376"	"0.7903006"	"3.41e-01"	"-0.96254"	"-5.673972"	"-0.0541552"	"DIP2B"	"disco interacting protein 2 homolog B"
"7892999"	"0.7903006"	"3.41e-01"	"0.962486"	"-5.674022"	"0.2610431"	""	""
"7992474"	"0.7903006"	"3.41e-01"	"0.962476"	"-5.674031"	"0.0628994"	"TSC2"	"tuberous sclerosis 2"
"7941172"	"0.7903006"	"3.41e-01"	"-0.962446"	"-5.674059"	"-0.0750907"	"SPDYC"	"speedy/RINGO cell cycle regulator family member C"
"8115689"	"0.7903006"	"3.41e-01"	"-0.962345"	"-5.674151"	"-0.0905865"	"MIR103B1///MIR103A1"	"microRNA 103b-1///microRNA 103a-1"
"7991080"	"0.7903006"	"3.41e-01"	"-0.962312"	"-5.674182"	"-0.0772526"	"BNC1"	"basonuclin 1"
"8038443"	"0.7903006"	"3.41e-01"	"-0.962276"	"-5.674215"	"-0.0779392"	"FUZ"	"fuzzy planar cell polarity protein"
"7986428"	"0.7903006"	"3.41e-01"	"0.962237"	"-5.674251"	"0.0753883"	"LOC400464"	"ubiquitin conjugating enzyme E2 Q2 pseudogene"
"7986394"	"0.7903006"	"3.41e-01"	"0.962211"	"-5.674274"	"0.0590321"	"LRRC28"	"leucine rich repeat containing 28"
"8085784"	"0.7903006"	"3.41e-01"	"-0.962075"	"-5.674399"	"-0.0754938"	""	""
"8042574"	"0.7903006"	"3.41e-01"	"0.962071"	"-5.674402"	"0.0646382"	"MGC72080"	"MGC72080 pseudogene"
"7954196"	"0.7903006"	"3.41e-01"	"-0.962047"	"-5.674424"	"-0.0581754"	"MGST1"	"microsomal glutathione S-transferase 1"
"7946117"	"0.7903006"	"3.41e-01"	"0.962007"	"-5.674461"	"0.0956531"	"OR56A4"	"olfactory receptor family 56 subfamily A member 4"
"8122343"	"0.7903006"	"3.41e-01"	"-0.961971"	"-5.674494"	"-0.069273"	"HECA"	"hdc homolog, cell cycle regulator"
"8115675"	"0.7903006"	"3.41e-01"	"-0.961955"	"-5.674509"	"-0.0805574"	""	""
"7966148"	"0.7903006"	"3.41e-01"	"0.96189"	"-5.674568"	"0.0521899"	""	""
"7940307"	"0.7903006"	"3.41e-01"	"0.961878"	"-5.67458"	"0.0454261"	"MS4A13"	"membrane spanning 4-domains A13"
"8110618"	"0.7903006"	"3.41e-01"	"-0.961845"	"-5.67461"	"-0.1167748"	"ARPP19"	"cAMP regulated phosphoprotein 19"
"7906284"	"0.7906429"	"3.41e-01"	"0.961455"	"-5.674968"	"0.0569915"	"LRRC71"	"leucine rich repeat containing 71"
"7894362"	"0.7906429"	"3.41e-01"	"-0.961453"	"-5.67497"	"-0.1661738"	""	""
"7944850"	"0.7906632"	"3.41e-01"	"-0.961387"	"-5.67503"	"-0.0632452"	"TBRG1"	"transforming growth factor beta regulator 1"
"7976554"	"0.7907022"	"3.41e-01"	"-0.961267"	"-5.67514"	"-0.0553947"	"LOC100133207"	"uncharacterized LOC100133207"
"8071107"	"0.7907022"	"3.41e-01"	"-0.961258"	"-5.675148"	"-0.1113013"	"SLC25A18"	"solute carrier family 25 member 18"
"7982392"	"0.7907749"	"3.41e-01"	"0.961147"	"-5.67525"	"0.0388902"	"RYR3"	"ryanodine receptor 3"
"7937498"	"0.7907815"	"3.41e-01"	"0.961052"	"-5.675337"	"0.0584888"	"CRACR2B"	"calcium release activated channel regulator 2B"
"7898052"	"0.7907815"	"3.42e-01"	"0.96098"	"-5.675402"	"0.0916585"	"PRAMEF20///PRAMEF5"	"PRAME family member 20///PRAME family member 5"
"7942544"	"0.7907815"	"3.42e-01"	"-0.960918"	"-5.67546"	"-0.0666172"	"RNF169///XRRA1"	"ring finger protein 169///X-ray radiation resistance associated 1"
"7955107"	"0.7907815"	"3.42e-01"	"0.960894"	"-5.675481"	"0.0661034"	"CCDC184"	"coiled-coil domain containing 184"
"7983773"	"0.7907815"	"3.42e-01"	"-0.96083"	"-5.67554"	"-0.0893498"	""	""
"7896456"	"0.7907815"	"3.42e-01"	"-0.960774"	"-5.675592"	"-0.1040006"	""	""
"8001449"	"0.7907815"	"3.42e-01"	"-0.960766"	"-5.675599"	"-0.0903127"	"IRX3"	"iroquois homeobox 3"
"8079279"	"0.7907815"	"3.42e-01"	"0.960749"	"-5.675614"	"0.0566618"	"TGM4"	"transglutaminase 4"
"8148000"	"0.7907815"	"3.42e-01"	"-0.960679"	"-5.675679"	"-0.0594162"	"AARD"	"alanine and arginine rich domain containing protein"
"8036155"	"0.7907815"	"3.42e-01"	"-0.960664"	"-5.675692"	"-0.1233851"	"PRODH2"	"proline dehydrogenase 2"
"7915345"	"0.7907827"	"3.42e-01"	"0.960615"	"-5.675737"	"0.0768137"	"NFYC-AS1///NFYC"	"NFYC antisense RNA 1///nuclear transcription factor Y subunit gamma"
"8156519"	"0.7910297"	"3.42e-01"	"0.960353"	"-5.675977"	"0.0611661"	"MIRLET7A1"	"microRNA let-7a-1"
"8092682"	"0.7910311"	"3.42e-01"	"-0.960258"	"-5.676064"	"-0.0765807"	"SST"	"somatostatin"
"7992255"	"0.7910311"	"3.42e-01"	"0.960256"	"-5.676065"	"0.0598121"	"GNPTG"	"N-acetylglucosamine-1-phosphate transferase gamma subunit"
"8116724"	"0.7911685"	"3.42e-01"	"-0.960089"	"-5.676218"	"-0.055573"	"FARS2"	"phenylalanyl-tRNA synthetase 2, mitochondrial"
"7901253"	"0.7911739"	"3.42e-01"	"0.960011"	"-5.67629"	"0.0636419"	"TEX38"	"testis expressed 38"
"8020164"	"0.7911739"	"3.42e-01"	"-0.959989"	"-5.67631"	"-0.1104905"	"GNAL"	"G protein subunit alpha L"
"7933176"	"0.7912638"	"3.42e-01"	"-0.959797"	"-5.676485"	"-0.0594184"	""	""
"8145942"	"0.7912638"	"3.42e-01"	"0.959791"	"-5.676491"	"0.0573768"	"LETM2"	"leucine zipper and EF-hand containing transmembrane protein 2"
"7979864"	"0.7912638"	"3.42e-01"	"-0.959732"	"-5.676545"	"-0.0394304"	"ERH"	"enhancer of rudimentary homolog (Drosophila)"
"8124636"	"0.7912638"	"3.42e-01"	"0.95972"	"-5.676556"	"0.0584471"	""	""
"7959574"	"0.7912988"	"3.42e-01"	"0.959642"	"-5.676627"	"0.0475862"	"KMT5A"	"lysine methyltransferase 5A"
"8079037"	"0.791479"	"3.42e-01"	"0.959438"	"-5.676814"	"0.0651669"	"TRAK1"	"trafficking kinesin protein 1"
"7981573"	"0.7914823"	"3.42e-01"	"-0.95934"	"-5.676904"	"-0.050566"	"BRF1"	"BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit"
"7954559"	"0.7914823"	"3.42e-01"	"0.959236"	"-5.676999"	"0.0812097"	"PPFIBP1"	"PPFIA binding protein 1"
"7893679"	"0.7914823"	"3.42e-01"	"-0.959179"	"-5.677051"	"-0.1859861"	""	""
"7985507"	"0.7914823"	"3.42e-01"	"0.959162"	"-5.677067"	"0.0566394"	"SH3GL3"	"SH3 domain containing GRB2 like 3, endophilin A3"
"7954061"	"0.7914823"	"3.42e-01"	"-0.959135"	"-5.677091"	"-0.0750998"	""	""
"8107750"	"0.7914823"	"3.42e-01"	"0.959126"	"-5.677099"	"0.0643949"	"PRRC1"	"proline rich coiled-coil 1"
"8100312"	"0.7914823"	"3.42e-01"	"0.959022"	"-5.677195"	"0.0851405"	"LRRC66"	"leucine rich repeat containing 66"
"8071715"	"0.7914823"	"3.43e-01"	"0.959008"	"-5.677208"	"0.0865576"	""	""
"8177901"	"0.7914823"	"3.43e-01"	"0.959006"	"-5.677209"	"0.083911"	"VARS2"	"valyl-tRNA synthetase 2, mitochondrial"
"8108256"	"0.7915406"	"3.43e-01"	"-0.958908"	"-5.677299"	"-0.0991138"	"MYOT"	"myotilin"
"7937230"	"0.7916068"	"3.43e-01"	"-0.958802"	"-5.677395"	"-0.1208529"	"SPRNP1///SYCE1"	"shadow of prion protein homolog (zebrafish) pseudogene 1///synaptonemal complex central element protein 1"
"8170060"	"0.7916479"	"3.43e-01"	"-0.958719"	"-5.677472"	"-0.0454294"	"CT45A10///CT45A2///CT45A5///CT45A3///CT45A8"	"cancer/testis antigen family 45, member A10///cancer/testis antigen family 45, member A2///cancer/testis antigen family 45, member A5///cancer/testis antigen family 45, member A3///cancer/testis antigen family 45, member A8"
"8139486"	"0.7916795"	"3.43e-01"	"-0.958589"	"-5.67759"	"-0.0726668"	"SNORA5B"	"small nucleolar RNA, H/ACA box 5B"
"7989195"	"0.7916795"	"3.43e-01"	"0.958555"	"-5.677622"	"0.0856268"	""	""
"8122348"	"0.7916795"	"3.43e-01"	"-0.958544"	"-5.677632"	"-0.0672785"	"VTA1"	"vesicle trafficking 1"
"8043465"	"0.7916795"	"3.43e-01"	"0.958433"	"-5.677733"	"0.2167213"	"IGKC"	"immunoglobulin kappa constant"
"8129637"	"0.7916795"	"3.43e-01"	"0.958354"	"-5.677805"	"0.2005396"	"VNN2"	"vanin 2"
"8167476"	"0.7916795"	"3.43e-01"	"-0.958353"	"-5.677806"	"-0.064353"	"PPP1R3F"	"protein phosphatase 1 regulatory subunit 3F"
"8071649"	"0.7916795"	"3.43e-01"	"0.958345"	"-5.677813"	"0.0729798"	"BMS1P20///BMS1"	"BMS1, ribosome biogenesis factor pseudogene 20///BMS1, ribosome biogenesis factor"
"7986561"	"0.7916795"	"3.43e-01"	"0.958302"	"-5.677853"	"0.0916034"	""	""
"7973584"	"0.7916795"	"3.43e-01"	"-0.958229"	"-5.677919"	"-0.0626677"	"RNF31"	"ring finger protein 31"
"8042223"	"0.7916795"	"3.43e-01"	"-0.958215"	"-5.677932"	"-0.0866094"	"EHBP1"	"EH domain binding protein 1"
"8154838"	"0.7917223"	"3.43e-01"	"-0.958101"	"-5.678037"	"-0.0695978"	""	""
"7969424"	"0.7917223"	"3.43e-01"	"0.958052"	"-5.678081"	"0.047254"	""	""
"7917752"	"0.7917223"	"3.43e-01"	"0.958014"	"-5.678115"	"0.083459"	""	""
"8068018"	"0.7917223"	"3.43e-01"	"0.957987"	"-5.67814"	"0.0406913"	""	""
"8027032"	"0.7917499"	"3.43e-01"	"-0.957898"	"-5.678221"	"-0.0848883"	"C19orf60"	"chromosome 19 open reading frame 60"
"7995783"	"0.7917499"	"3.43e-01"	"-0.957866"	"-5.678251"	"-0.0770251"	"MT2A"	"metallothionein 2A"
"7963689"	"0.7917499"	"3.43e-01"	"0.957784"	"-5.678326"	"0.0988186"	"NPFF"	"neuropeptide FF-amide peptide precursor"
"8050565"	"0.7917499"	"3.43e-01"	"-0.957683"	"-5.678418"	"-0.063536"	"PUM2"	"pumilio RNA binding family member 2"
"7893815"	"0.7917499"	"3.43e-01"	"-0.957682"	"-5.678419"	"-0.1344541"	""	""
"8026587"	"0.7917499"	"3.43e-01"	"0.957657"	"-5.678442"	"0.076476"	"NWD1"	"NACHT and WD repeat domain containing 1"
"7930413"	"0.7917499"	"3.43e-01"	"0.957621"	"-5.678474"	"0.129712"	"DUSP5"	"dual specificity phosphatase 5"
"8084002"	"0.7917499"	"3.43e-01"	"0.957582"	"-5.67851"	"0.0755044"	"KCNMB2"	"potassium calcium-activated channel subfamily M regulatory beta subunit 2"
"8037315"	"0.79188"	"3.43e-01"	"-0.957421"	"-5.678657"	"-0.0736552"	"PHLDB3"	"pleckstrin homology like domain family B member 3"
"7912254"	"0.792"	"3.43e-01"	"-0.957269"	"-5.678796"	"-0.0530859"	"PIK3CD-AS1"	"PIK3CD antisense RNA 1"
"8047952"	"0.7920256"	"3.43e-01"	"-0.957186"	"-5.678872"	"-0.0805991"	"UNC80"	"unc-80 homolog, NALCN activator"
"8177951"	"0.7920256"	"3.43e-01"	"0.957152"	"-5.678903"	"0.0826856"	"HCG27"	"HLA complex group 27 (non-protein coding)"
"8166398"	"0.7921033"	"3.43e-01"	"-0.957032"	"-5.679012"	"-0.0488144"	"YY2"	"YY2 transcription factor"
"7962248"	"0.7921033"	"3.44e-01"	"0.956975"	"-5.679064"	"0.0642827"	""	""
"7979516"	"0.7921033"	"3.44e-01"	"-0.956882"	"-5.679149"	"-0.0634305"	"TRMT5"	"tRNA methyltransferase 5"
"7894268"	"0.7921033"	"3.44e-01"	"-0.956731"	"-5.679286"	"-0.1791071"	""	""
"7895032"	"0.7921033"	"3.44e-01"	"-0.956711"	"-5.679305"	"-0.0841619"	""	""
"7997642"	"0.7921033"	"3.44e-01"	"0.956598"	"-5.679408"	"0.1515812"	"CRISPLD2"	"cysteine rich secretory protein LCCL domain containing 2"
"8117567"	"0.7921033"	"3.44e-01"	"0.956526"	"-5.679474"	"0.0605151"	"VN1R10P"	"vomeronasal 1 receptor 10 pseudogene"
"7987468"	"0.7921033"	"3.44e-01"	"-0.956454"	"-5.679539"	"-0.0524874"	""	""
"8044682"	"0.7921033"	"3.44e-01"	"0.956391"	"-5.679597"	"0.1230975"	""	""
"8023882"	"0.7921033"	"3.44e-01"	"-0.956384"	"-5.679603"	"-0.0608633"	"ZNF516"	"zinc finger protein 516"
"8115196"	"0.7921033"	"3.44e-01"	"-0.956377"	"-5.67961"	"-0.0679052"	"ZNF300"	"zinc finger protein 300"
"8160602"	"0.7921033"	"3.44e-01"	"-0.956289"	"-5.67969"	"-0.067612"	"APTX"	"aprataxin"
"8104449"	"0.7921033"	"3.44e-01"	"0.956276"	"-5.679702"	"0.0636807"	"CCT5"	"chaperonin containing TCP1 subunit 5"
"7984620"	"0.7921033"	"3.44e-01"	"0.956264"	"-5.679712"	"0.1200278"	""	""
"8048835"	"0.7921033"	"3.44e-01"	"-0.956258"	"-5.679718"	"-0.0540411"	"MFF"	"mitochondrial fission factor"
"7972018"	"0.7921033"	"3.44e-01"	"0.956185"	"-5.679785"	"0.0589102"	"LOC100288208"	"uncharacterized LOC100288208"
"8117834"	"0.7921033"	"3.44e-01"	"-0.95618"	"-5.679789"	"-0.066824"	"PPP1R11"	"protein phosphatase 1 regulatory inhibitor subunit 11"
"8177744"	"0.7921033"	"3.44e-01"	"-0.95618"	"-5.679789"	"-0.066824"	"PPP1R11"	"protein phosphatase 1 regulatory inhibitor subunit 11"
"7894679"	"0.7921033"	"3.44e-01"	"0.956152"	"-5.679815"	"0.2176843"	""	""
"8018288"	"0.7921033"	"3.44e-01"	"-0.956085"	"-5.679876"	"-0.0644125"	"ATP5H"	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit D"
"8042972"	"0.7921033"	"3.44e-01"	"0.956084"	"-5.679877"	"0.1484876"	""	""
"8124897"	"0.7921709"	"3.44e-01"	"0.95593"	"-5.680017"	"0.1550268"	"PSORS1C3"	"psoriasis susceptibility 1 candidate 3 (non-protein coding)"
"8179727"	"0.7921709"	"3.44e-01"	"0.95593"	"-5.680017"	"0.1550268"	"PSORS1C3"	"psoriasis susceptibility 1 candidate 3 (non-protein coding)"
"8124038"	"0.7921987"	"3.44e-01"	"-0.955756"	"-5.680176"	"-0.098174"	""	""
"8176669"	"0.7921987"	"3.44e-01"	"0.955738"	"-5.680192"	"0.0672313"	""	""
"8177189"	"0.7921987"	"3.44e-01"	"0.955738"	"-5.680192"	"0.0672313"	""	""
"8095773"	"0.7921987"	"3.44e-01"	"-0.955697"	"-5.680229"	"-0.0726276"	"USO1"	"USO1 vesicle transport factor"
"8036363"	"0.7921987"	"3.44e-01"	"-0.955476"	"-5.680431"	"-0.1532427"	""	""
"8146660"	"0.7921987"	"3.44e-01"	"0.955476"	"-5.680431"	"0.0887774"	"DNAJC5B"	"DnaJ heat shock protein family (Hsp40) member C5 beta"
"7896744"	"0.7921987"	"3.44e-01"	"0.955468"	"-5.680438"	"0.1690515"	"OR4F29///OR4F21///OR4F16///OR4F3"	"olfactory receptor family 4 subfamily F member 29///olfactory receptor family 4 subfamily F member 21///olfactory receptor family 4 subfamily F member 16///olfactory receptor family 4 subfamily F member 3"
"7911345"	"0.7921987"	"3.44e-01"	"0.955468"	"-5.680438"	"0.1690515"	"OR4F29///OR4F21///OR4F16///OR4F3"	"olfactory receptor family 4 subfamily F member 29///olfactory receptor family 4 subfamily F member 21///olfactory receptor family 4 subfamily F member 16///olfactory receptor family 4 subfamily F member 3"
"8110672"	"0.7921987"	"3.44e-01"	"0.955468"	"-5.680438"	"0.1690515"	"OR4F29///OR4F21///OR4F16///OR4F3"	"olfactory receptor family 4 subfamily F member 29///olfactory receptor family 4 subfamily F member 21///olfactory receptor family 4 subfamily F member 16///olfactory receptor family 4 subfamily F member 3"
"7946860"	"0.7921987"	"3.44e-01"	"0.95541"	"-5.680491"	"0.063975"	"ABCC8"	"ATP binding cassette subfamily C member 8"
"7896404"	"0.7921987"	"3.44e-01"	"0.955383"	"-5.680516"	"0.1903105"	""	""
"7899075"	"0.7922243"	"3.44e-01"	"0.955313"	"-5.680579"	"0.0563603"	"EXTL1"	"exostosin like glycosyltransferase 1"
"7896155"	"0.792308"	"3.44e-01"	"0.955193"	"-5.680689"	"0.1338648"	""	""
"8042306"	"0.7923283"	"3.44e-01"	"0.955128"	"-5.680748"	"0.1796894"	""	""
"8102781"	"0.7923334"	"3.44e-01"	"-0.955076"	"-5.680796"	"-0.0637105"	""	""
"7959052"	"0.7923924"	"3.45e-01"	"0.954951"	"-5.680909"	"0.0735598"	"RFC5"	"replication factor C subunit 5"
"8053599"	"0.7923924"	"3.45e-01"	"0.954929"	"-5.680929"	"0.0633378"	"WBP1"	"WW domain binding protein 1"
"8088866"	"0.792527"	"3.45e-01"	"0.954726"	"-5.681114"	"0.1360427"	"CNTN3"	"contactin 3"
"7896610"	"0.792527"	"3.45e-01"	"-0.954698"	"-5.681139"	"-0.1711616"	""	""
"7901557"	"0.792527"	"3.45e-01"	"0.95467"	"-5.681165"	"0.0589631"	"DMRTB1"	"DMRT like family B with proline rich C-terminal 1"
"7964577"	"0.7926577"	"3.45e-01"	"-0.954508"	"-5.681312"	"-0.1481152"	"PP12719"	"uncharacterized LOC100653022"
